Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice
3762,Patron Silver Tequila,50mL,1397,8368.03,5.99
3763,Patron Anejo Tequila,375mL,218,6489.82,29.769816513761466
3764,Patron Reposado Tequila,375mL,106,3048.94,28.763584905660377
3765,Three Olives Citrus Vodka,750mL,12,179.88,14.99
3766,Three Olives Grape Vodka,750mL,929,12158.710000000001,13.08795479009688
3768,Jenkins Vodka,750mL,1854,10908.46,5.883743257820927
3769,Jenkins Vodka,1.75L,4732,43103.68,9.108977176669484
3770,Miodula Honey Vodka,750mL,35,716.65,20.475714285714286
3773,General John Stark Vodka,750mL,58,1901.42,32.78310344827587
3776,Jose Cuervo Especial Silver,1.75L,1643,44045.57,26.808015824710896
3777,Spring 44 Honey Vodka,750mL,2,55.98,27.99
3778,Grey Goose Le Citron Vodka,1.75L,33,1550.67,46.99
3779,Three Olives Cherry Vodka,750mL,971,12721.29,13.101225540679712
3780,Three Olives Raspberry Vodk,750mL,535,6979.65,13.04607476635514
3781,Three Olives Vanilla Vodka,750mL,566,7227.34,12.769151943462898
3782,Grey Goose Le Citron Vodka,750mL,734,17608.66,23.99
3783,Ciroc Apple Vodka,50mL,3050,6069.5,1.99
3784,Margaritaville Gold Tequila,750mL,298,3533.02,11.855771812080537
3785,Svedka Orange Cream Pop,750mL,123,1184.77,9.632276422764228
3787,Jose Cuervo Especial Silver,750mL,1023,16970.77,16.58921798631476
3788,Patron Silver Tequila,375mL,414,11539.859999999999,27.87405797101449
3790,Don Julio Blanco Tequila,750mL,224,10697.76,47.75785714285714
3791,Jose Cuervo Especial Silver,375mL,401,4406.99,10.99
3792,Jose Cuervo La Familia Rsv,750mL,14,1399.86,99.99
3793,Pearl Vodka PET,1.75L,178,2692.22,15.124831460674157
3794,Cabo Wabo Reposado Tequila,750mL,161,6399.39,39.74776397515528
3797,Skinnygirl Sweet'Arita,1.75L,106,1800.9399999999998,16.99
3798,Ciroc Apple Vodka,750mL,1675,45622.25,27.23716417910448
3800,Don Julio Anejo Tequila,750mL,195,10880.050000000001,55.79512820512821
3802,Three Olives Vodka,1.75L,7915,142887.85,18.05279216677195
3804,Svedka Vodka,750mL,3308,33052.92,9.991813784764208
3805,Cuervo Silver Rolling Stones,750mL,472,7119.28,15.08322033898305
3808,Three Olives Vodka,750mL,1124,14658.76,13.041601423487545
3809,Svedka Colada Vodka,750mL,7,66.43,9.49
3811,Absolut Spark Vodka,750mL,445,8005.549999999999,17.99
3815,Solid Granite Vodka,750mL,29,811.7099999999999,27.99
3818,Cabo Wabo Blanco Tequila,750mL,441,14564.59,33.02628117913832
3820,Smirnoff Citrus Vodka,1.75L,404,8837.96,21.876138613861382
3821,Smirnoff Vanilla Vodka,750mL,1051,11862.49,11.28686013320647
3826,Skyy Vodka,1.75L,3371,78986.29,23.431115396024918
3827,Popov Vodka,1.75L,1283,16666.170000000002,12.990000000000002
3830,Grey Goose L'Orange Vodka,750mL,633,15185.67,23.99
3831,Grey Goose L'Orange Vodka,50mL,333,1328.67,3.99
3834,Skyy Vodka,750mL,1133,17390.670000000002,15.349223300970875
3835,Smirnoff Raspberry Vodka,750mL,1537,17313.63,11.264560832791153
3836,Smirnoff Citrus Vodka,750mL,697,7902.03,11.337202295552366
3837,Skyy Vodka,50mL,14057,13916.43,0.99
3840,Smirnoff Raspberry Vodka,1.75L,1670,36770.299999999996,22.018143712574847
3842,Barton Vodka,Liter,1360,7874.400000000001,5.79
3847,Grey Goose Vodka,50mL,1612,6431.88,3.99
3851,Grey Goose Vodka,375mL,1058,16917.420000000002,15.990000000000002
3853,Skyy Infusions Moscato Grape,750mL,1,11.99,11.99
3857,Grey Goose Vodka,1.75L,1465,82120.35,56.054846416382254
3858,Grey Goose Vodka,750mL,9378,225014.22,23.99383877159309
3859,Smirnoff 80 Proof,375mL,2090,18789.1,8.989999999999998
3860,Jose Cuervo Cinge,750mL,24,407.76,16.99
3863,Evan Williams Honey Reserve,1.75L,318,7291.82,22.930251572327045
3868,Skol Vodka,Liter,238,1544.62,6.489999999999999
3870,Montelobos Mezcal,750mL,109,4031.9100000000003,36.99
3871,Smirnoff Watermelon Vodka,750mL,1037,11760.630000000001,11.341012536162006
3873,FAIR Quinoa Vodka,750mL,2,49.98,24.99
3876,Smirnoff 80 Proof,1.75L,7674,144969.26,18.890964295022155
3877,Smirnoff Green Apple Vodka,750mL,865,9800.35,11.329884393063585
3878,Smirnoff 80 Proof,750mL,4376,49008.24,11.199323583180986
3879,Smirnoff 80 Proof Traveler,750mL,2668,32835.32,12.307091454272863
3882,Smirnoff Strawberry Vodka,750mL,761,8641.39,11.355308804204993
3883,Hornitos Lime Shot Tequila,750mL,300,6630.0,22.1
3884,Bracero Blanco Tequila,750mL,33,1154.67,34.99
3887,Wolfschmidt Vodka 80 Proof,1.75L,632,7886.18,12.478132911392406
3888,Paul Masson Peach Brandy,50mL,26,25.740000000000002,0.9900000000000001
3889,Wolfschmidt Vodka Plastic,750mL,399,2367.11,5.932606516290727
3890,Absolut Peppar,750mL,372,6692.28,17.99
3892,Zhenka Vodka 80 Proof,750mL,36,140.64,3.9066666666666663
3893,Zhenka 80 Proof,1.75L,8240,82317.6,9.99
3894,Zhenka Vodka 100 Proof,1.75L,1343,18424.07,13.718592702903946
3896,Zhenka Vodka,375mL,5025,16532.25,3.29
3899,Platinum 7X Distilled Vodka,375mL,3636,14507.640000000001,3.99
3900,Bracero Reposado Tequila,750mL,20,731.8000000000001,36.59
3903,Skinnygirl Wh Cherry Vodka,750mL,59,854.9100000000001,14.490000000000002
3909,White Mountain Vodka,750mL,43,1074.57,24.99
3910,Hornitos Plata Tequila,375mL,495,5815.05,11.747575757575758
3913,Svedka Vodka,1.75L,4335,78859.65,18.19138408304498
3915,Sauza Silver Tequila,750mL,420,6027.8,14.351904761904763
3917,Smirnoff Peppermint Twist,50mL,587,581.13,0.99
3918,Cabo Wabo Anejo Tequila,750mL,98,4385.02,44.745102040816334
3919,Hornitos Reposado Tequila,375mL,444,5208.06,11.729864864864865
3921,Espolon Reposado Tequila,750mL,203,5412.969999999999,26.664876847290635
3923,Don Julio 1942 Anejo Tequila,750mL,71,9513.29,133.99
3924,Espolon Blanco Tequila,750mL,449,12010.509999999998,26.749465478841866
3925,Don Julio Reposado Tequila,750mL,82,4249.18,51.81926829268293
3928,Barcraft Watermelon Fresca V,750mL,147,1762.53,11.99
3929,Los Amantes Mezcal,750mL,44,1891.5600000000002,42.99
3930,Deep Eddy Vodka,750mL,90,1449.1,16.10111111111111
3933,New Amsterdam Vodka,50mL,2,1.98,0.99
3934,Sauza Conmemorativo,1.75L,2,49.98,24.99
3936,Stolichnaya,Liter,385,9291.15,24.13285714285714
3938,Stolichnaya,750mL,1137,20540.629999999997,18.065637642919963
3939,Boggy Meadow Switchel Vodka,750mL,61,1829.3899999999999,29.99
3940,Pearl Cucumber Vodka,750mL,206,2056.94,9.985145631067962
3941,Tres Generaciones Reposado,750mL,77,2863.23,37.18480519480519
3943,Skyy Barcraft White Sangria,750mL,93,1115.07,11.989999999999998
3944,Gran Centenario Anejo,750mL,62,2479.38,39.99
3945,Sauza Conmemorativo,750mL,327,5882.73,17.99
3947,Herradura Anejo Tequila,750mL,80,4024.2000000000003,50.3025
3951,Hornitos Reposado Tequila,50mL,1256,3127.44,2.49
3952,Belvedere Mango Passion,750mL,63,1624.37,25.783650793650793
3955,Wyborowa Vodka,1.75L,1,16.99,16.99
3959,Hornitos Black Barrel,750mL,186,5446.139999999999,29.28032258064516
3960,Tortilla Gold Tequila Liquer,1.75L,1570,21724.3,13.837133757961784
3961,Grey Goose La Poire Vodka,750mL,426,10219.74,23.99
3962,Vikingfjord Vodka,1.75L,25,399.75,15.99
3967,Deep Eddy Ruby Red,750mL,679,12894.21,18.99
3969,Jose Cuervo Tradicional,750mL,285,5697.15,19.99
3970,El Toro Gold,750mL,622,5778.379999999999,9.29
3973,Ciroc Ten,Liter,9,2069.91,229.98999999999998
3978,Square One Bergamot Organic,750mL,23,601.77,26.16391304347826
3980,Hornitos Reposado Tequila,1.75L,816,32631.84,39.99
3981,Three Olives Berry Vodka,750mL,456,5467.4400000000005,11.990000000000002
3982,Hornitos Reposado Tequila,750mL,1657,35192.43,21.23864212432106
3984,Sauza Tres Generacions Anejo,750mL,89,3926.11,44.11359550561798
3987,Smirnoff Peppermint Twist,750mL,651,7156.49,10.993072196620583
3989,Deep Eddy Lemon Vodka,750mL,330,6266.7,18.99
3997,Hornitos Plata Tequila,750mL,1702,34227.979999999996,20.11044653349001
3998,Monte Alban Mezcal,750mL,88,1674.12,19.02409090909091
3999,Hornitos Anejo Tequila,750mL,295,7023.049999999999,23.80694915254237
4007,Averna Amaro,750mL,21,629.79,29.99
4010,Armorik Single Malt Whiskey,750mL,2,119.98,59.99
4012,Tall Ship White Island Rum,750mL,27,728.7299999999999,26.989999999999995
4015,Ron Fortuna 8 Yr Old Rum,750mL,1,16.99,16.99
4018,Papa's Pilar Dark Rum,750mL,68,2663.32,39.1664705882353
4025,Bacardi Oakheart Spiced Rum,50mL,585,1047.15,1.7900000000000003
4028,Bacardi Artic Grape Rum,750mL,2,27.98,13.99
4029,Tall Ship Cedar Island Spice,750mL,33,923.67,27.99
4034,Pura Vida Silver Tequila,750mL,46,1663.54,36.16391304347826
4040,Clement Select Barrel Rhum,750mL,67,1903.33,28.407910447761193
4041,Gran Patron Piedra,750mL,1,399.99,399.99
4042,Bacardi Dragon Berry,50mL,730,722.7,0.9900000000000001
4043,Calico Jack Cherry Rum,1.75L,12,203.88,16.99
4044,Calico Jack Mango Rum,1.75L,281,3620.19,12.883238434163701
4050,Bacardi Oakheart Spiced Rum,750mL,372,4910.28,13.199677419354838
4052,Goslings Family Rsv Rum,750mL,3,194.96999999999997,64.99
4054,Patron XO Cafe Liqueur,375mL,147,2089.53,14.214489795918368
4060,Sauza Cucumber Chili Tequila,750mL,59,884.41,14.99
4062,Goslings Dark'N Stormy RTD,250mL 4 Pk,274,2440.26,8.906058394160585
4064,Calico Jack Pin/Coc Rum,1.75L,423,5494.77,12.99
4065,Pink Pigeon Rum,750mL,14,391.85999999999996,27.99
4066,Bacardi Oakheart Spiced Rum,1.75L,1672,31792.28,19.014521531100478
4073,Calico Jack Pin/Coc Rum,750mL,88,659.12,7.49
4075,Bacardi Pineapple Fusion,1.75L,201,4785.99,23.81089552238806
4077,Blue Chair Bay Coc Spced Rum,750mL,3,56.97,18.99
4089,Capt Morgan White,1.75L,619,14620.81,23.620048465266557
4091,Mount Gay Black Barrel Rum,750mL,115,3416.85,29.711739130434783
4101,Flipflop Silver Rum,750mL,7,62.93,8.99
4103,Capt Morgan White,750mL,579,8677.210000000001,14.986545768566495
4104,Flipflop Spiced Rum,750mL,18,164.82,9.156666666666666
4105,Patron XO Cafe Variety 3 Pak,50mL 3 Pk,564,3942.36,6.99
4113,Capt Morgan White,50mL,3110,3078.9,0.99
4121,Tall Ship Appledore Rum,750mL,37,1035.6299999999999,27.99
4130,Kraken Black Spiced Rum,375mL,749,7763.51,10.36516688918558
4131,Sea Hagg Blueberry Rum,750mL,24,671.76,27.99
4135,Smirnoff Blueberry Vodka,50mL,12477,12352.23,0.99
4138,Sea Hagg Amber Rum,750mL,16,447.84,27.99
4140,Baroca White Rum,Liter,295,1767.05,5.99
4141,Wild Turkey American Honey,50mL,112,110.88000000000001,0.9900000000000001
4145,Don Q Cristal Rum,1.75L,556,9446.439999999999,16.99
4147,Kirk and Sweeney 18 Yr Rum,750mL,72,2879.28,39.99
4148,Fattoria de Limone,750mL,21,335.79,15.99
4149,Sailor Jerry Spiced Navy Rum,50mL,4133,6158.17,1.49
4150,Shellback Spiced Rum,750mL,138,1654.62,11.989999999999998
4152,Jenkins Rum,750mL,1531,9065.69,5.921417374265187
4153,Jenkins Rum,1.75L,1772,21391.78,12.072110609480813
4157,Smirnoff Green Apple Vodka,50mL,12102,11980.98,0.99
4160,Bacardi Gran Reserva Maestro,750mL,47,1139.53,24.24531914893617
4164,Hennessey 250 Collectors Edi,Liter,1,599.99,599.99
4173,Capt Morgan Spiced Rum 100,50mL,7,6.93,0.99
4174,Kraken Black Spiced Rum,1.75L,896,24471.039999999997,27.311428571428568
4176,Blackheart Spiced Rum,750mL,451,5886.49,13.052084257206207
4178,Fabrizia Limoncello,375mL,525,5244.75,9.99
4179,Bacardi Dragon Berry Rum,1.75L,483,11371.17,23.5427950310559
4181,Calypso Spiced Rum,1.75L,1384,16594.16,11.99
4187,Kraken Black Spiced Rum,750mL,624,12329.759999999998,19.759230769230765
4190,Boca Loca Cachaca,750mL,65,1640.35,25.236153846153844
4194,Calico Jack Coconut Rum,1.75L,877,11392.23,12.99
4195,Calico Jack Spiced Rum No 94,750mL,661,7264.39,10.99
4196,Bacardi Dragon Berry Rum,750mL,626,8333.74,13.312683706070287
4197,Sailor Jerry Spiced Rum Trav,750mL,298,5069.0199999999995,17.01013422818792
4198,Sailor Jerry Spiced Navy Rum,1.75L,1706,43256.939999999995,25.355767878077373
4199,Sauza Blanco Tequila,1.75L,559,12912.41,23.09912343470483
4200,Bacardi Grand Melon,750mL,206,2765.94,13.426893203883495
4201,Calico Jack Silver Rum,1.75L,837,10872.630000000001,12.990000000000002
4204,Bacardi Coco Rum,750mL,271,3477.29,12.831328413284133
4211,Cruzan Passion Fruit Rum,750mL,264,2664.36,10.092272727272729
4212,Margaritaville Spiced Rum,1.75L,3,56.97,18.99
4214,Bacardi O Orange Rum,750mL,4,51.96,12.99
4215,Kingfish Silver Rum,750mL,6,155.94,25.99
4218,Sailor Jerry Spiced Navy Rum,750mL,1236,21209.64,17.15990291262136
4219,Commander Quincy's Rum Toddy,750mL,49,685.51,13.99
4221,Bacardi Gold Rum Traveler,1.75L,1745,31392.55,17.99
4222,Bacardi Gold Rum,750mL,959,12002.41,12.515547445255475
4223,Bacardi Gold Rum,1.75L,569,13202.31,23.202653778558876
4224,Goslings Black Seal Rum 80,750mL,674,11229.26,16.660623145400592
4225,Goslings Black Seal Bermuda,1.75L,1463,36643.369999999995,25.046732740943263
4226,Bacardi Superior Rum Trav,750mL,1396,18336.04,13.134699140401146
4227,Bacardi Superior Rum Trav,1.75L,10209,183659.91,17.990000000000002
4228,Bacardi 8,750mL,143,3461.5699999999997,24.206783216783215
4229,Bacardi Black,1.75L,383,8996.17,23.48869451697128
4230,Pumpkin Face Rum,750mL,23,804.77,34.99
4232,Castillo Silver Label Rum,Liter,293,2428.97,8.29
4233,Castillo Silver Label Rum,1.75L,1033,13097.67,12.679254598257502
4234,Bacardi Pineapple Fusion,750mL,364,4822.36,13.248241758241758
4239,Pampero Ron Anejo Aniversari,750mL,152,3342.4799999999996,21.99
4241,Capt Morgan Spiced Rum,50mL,4303,8562.97,1.9899999999999998
4243,Bacardi Superior Rum,1.75L,2839,65015.61,22.900884114124693
4245,Bacardi Superior Rum,750mL,2386,30826.14,12.919589270746018
4246,Bacardi Superior Rum,375mL,1820,14076.800000000001,7.734505494505495
4247,Bacardi Limon Rum,750mL,622,8241.78,13.250450160771706
4248,Spiced Root Marley Rum,750mL,2,29.98,14.99
4249,Capt Morgan White Coconut,750mL,304,4364.96,14.358421052631579
4250,Zaya Grand Reserva Rum,750mL,114,4928.860000000001,43.23561403508772
4252,Bacardi Limon Rum,50mL,2036,2015.64,0.9900000000000001
4258,Bacardi Mango Fusion,750mL,397,5270.03,13.27463476070529
4259,Castillo Spiced Rum,1.75L,45,533.55,11.856666666666666
4260,Capt Morgan Original Barrel,1.75L,1,24.49,24.49
4261,Capt Morgan Spiced Rum,1.75L,20226,444810.74,21.992027093839614
4262,Capt Morgan Spiced Rum,750mL,5503,83571.97,15.18662002544067
4263,Capt Morgan Silver Spicd Rum,750mL,163,2769.37,16.99
4264,Capt Morgan Spiced Rum Trav,750mL,1754,28386.46,16.183842645381983
4265,Capt Morgan Spiced Rum,375mL,1982,21782.18,10.99
4267,Bacardi Limon Rum,1.75L,720,17036.8,23.662222222222223
4268,Capt Morgan Private Stock,750mL,526,12092.74,22.99
4269,Calico Jack Spiced Rum,1.75L,2162,28081.38,12.988612395929696
4270,Brugal Anejo Rum,750mL,278,5380.219999999999,19.353309352517982
4272,Smith & Cross Jamacian Rum,750mL,55,1649.4499999999998,29.99
4274,Dictador 12 Yr Rum,750mL,43,1469.57,34.1760465116279
4278,Capt Morgan Parrot Bay Cocnt,750mL,434,5203.66,11.99
4280,Capt Morgan Parrot Bay Coco,1.75L,210,5037.9,23.99
4282,Capt Morgan White Pineapple,750mL,306,4450.9400000000005,14.545555555555557
4283,Hochstadter's Slow and Low,750mL,235,4642.65,19.75595744680851
4287,Dictador 20 Yr Rum,750mL,18,1079.82,59.989999999999995
4289,Silver Root Marley Rum,750mL,3,44.97,14.99
4290,Bacardi Tangerine Rum,750mL,194,2304.06,11.876597938144329
4291,Ronrico Gold,1.75L,936,12158.64,12.99
4294,Goslings Black Seal 151,750mL,457,6917.43,15.136608315098469
4296,Ronrico Silver Rum,1.75L,1462,18910.38,12.934596443228456
4297,Ronrico Silver Traveler,750mL,600,4127.0,6.878333333333333
4299,Capt Morgan White Grapefruit,750mL,173,2515.27,14.539132947976878
4300,BenRiach Barrel 94,750mL,14,2519.86,179.99
4302,Flora de Cana Black 5 YO Rum,750mL,123,1971.77,16.030650406504066
4303,Calico Jack Spiced Rum,750mL,582,4696.18,8.069037800687285
4304,Bacardi Mango Fusion,50mL,1058,1047.42,0.9900000000000001
4308,Mount Gay Eclipse Silver Rum,1.75L,1,25.99,25.99
4309,Paul Masson Gr Amber Brandy,750mL,398,3578.02,8.99
4313,Sauza Blue Silver Tequila,1.75L,247,7176.53,29.05477732793522
4315,Rumson's Spiced Rum,750mL,66,1979.34,29.99
4317,Pyrat XO Reserve Rum,750mL,99,3600.01,36.36373737373738
4319,Bacardi Limon Traveler,750mL,2,19.98,9.99
4320,D'Usse VSOP Cognac,750mL,103,5373.97,52.17446601941748
4322,Cruzan Raspberry Flavord Rum,750mL,10,109.9,10.99
4326,Rumson's Coffee Rum,750mL,39,1169.61,29.99
4327,Capt Morgan Spiced Rum 100,750mL,372,7436.28,19.99
4330,Capt Morgan Spiced Rum 100,1.75L,1182,32962.18,27.88678510998308
4331,Bacardi Dragon Berry Trav,750mL,11,109.89,9.99
4334,Casa Noble Blanco Crystal,750mL,75,2964.25,39.52333333333333
4337,Rumson's Grand Rsv Rum,750mL,26,1143.74,43.99
4340,Cruzan Black Strap Rum,750mL,10,129.9,12.99
4343,Cruzan Blueberry Lemonade,750mL,406,4095.94,10.088522167487685
4345,Capt Morgan Tattoo Rum,750mL,236,4717.639999999999,19.99
4346,Mr Boston Dark Rum,1.75L,630,8026.2,12.74
4348,Myers Platinum Rum,1.75L,6,92.94,15.49
4349,Sauza Blue Silver,750mL,577,9372.23,16.243032928942807
4351,Capt Morgan Black Spiced Rum,750mL,165,3793.35,22.99
4353,AnestasiA Vodka,750mL,32,1143.68,35.74
4354,Casa Noble Anejo,750mL,2,119.98,59.99
4355,Sea Hagg Spiced Rum,750mL,35,872.15,24.91857142857143
4357,Bacardi Oakheart Spiced Trav,750mL,6,59.940000000000005,9.99
4358,Mr Boston Light Rum,750mL,405,2598.4500000000003,6.415925925925927
4359,Mr Boston Light Rum,1.75L,1151,14304.49,12.427880104257168
4362,Ron Virgin Heavy Bodied Rum,Liter,544,4346.5599999999995,7.989999999999999
4363,Capt Morgan Black Spiced Rum,1.75L,140,4618.6,32.99
4368,Capt Morgan Private Stock,1.75L,772,26240.280000000002,33.99
4370,Ron Virgin White,1.75L,690,8963.1,12.99
4379,Bacardi Coconut,50mL,1320,1306.8,0.99
4380,Ron Virgin Heavy Bodied Rum,1.75L,1241,17485.59,14.089919419822724
4382,Admiral Nelson Spiced Rum,1.75L,363,6428.37,17.70900826446281
4383,Bacardi Pineapple Fusion Trv,750mL,8,79.92,9.99
4385,Parrot Bay 90 Coconut Capt,1.75L,404,10095.96,24.99
4386,Casa Noble Reposado,750mL,64,2879.36,44.99
4387,Allens Coffee Brandy Trv,750mL,14,118.86,8.49
4389,Amaro Montenegro Liqueur,750mL,71,1876.29,26.42661971830986
4390,Ron Zacapa 23 Yr Old Rum,750mL,200,9147.0,45.735
4391,Matusalem Gran Reserva Rum,750mL,41,1145.59,27.94121951219512
4398,Capt Morgan ParrotBay Pineap,750mL,21,197.79,9.418571428571429
4399,Screech Honey Rum,750mL,17,220.83,12.99
4401,Papa Pilar Double Barrel Rum,750mL,49,1959.51,39.99
4404,Bacardi Gold Rum,375mL,586,4494.64,7.670034129692834
4408,Screech Spiced Rum,750mL,21,272.79,12.99
4410,Cruzan Mango Flavored Rum,750mL,636,6353.64,9.99
4411,Fabrizia's Italian Margarita,750mL,219,2187.81,9.99
4412,Pusser's British Navy Rum,750mL,255,4587.45,17.99
4413,Casamigos Blanco,50mL,1427,2839.73,1.99
4414,Cruzan Pineapple Rum,750mL,287,2867.13,9.99
4415,Cruzan Banana Flavored Rum,750mL,6,65.94,10.99
4416,Cruzan Coconut Flavored Rum,750mL,569,5684.31,9.99
4421,Cruzan Vanilla Flavored Rum,750mL,42,461.58,10.99
4422,Jenkins Spiced Rum,1.75L,620,7126.3,11.494032258064516
4424,Barbarossa Spiced Rum,1.75L,63,692.37,10.99
4427,Rhum Barbancourt 3 Star,750mL,3,43.47,14.49
4429,Capt Morgan Silver Spicd Rum,1.75L,955,21785.449999999997,22.81198952879581
4431,Screech Rum,750mL,142,2354.58,16.581549295774646
4437,Mount Gay Eclipse,1.75L,615,23693.850000000002,38.52658536585366
4438,Cruzan Black Cherry Rum,750mL,668,6673.32,9.99
4447,Patron XO Cafe Dark Cocoa,750mL,109,2902.91,26.632201834862386
4450,Leblon Natural Cane Cachaca,750mL,77,2232.23,28.990000000000002
4453,Pitu Brazilian Rum Cachaca,750mL,88,1231.12,13.989999999999998
4460,Cruzan Strawberry Rum,750mL,1,10.99,10.99
4478,Myers Original Dark Rum,750mL,916,16478.84,17.99
4480,Appleton Special Gold Rum,750mL,205,2966.9500000000003,14.472926829268294
4483,Casamigos Reposado,50mL,1165,2900.85,2.4899999999999998
4488,Zhenka Tropical Dark Rum,1.75L,1385,15252.15,11.012382671480145
4491,Calvados Marquis De St Loup,750mL,59,1915.41,32.464576271186445
4494,Jenkins French Brandy,1.75L,620,10257.8,16.544838709677418
4498,Calvados Boulard Grnd Brandy,750mL,61,2354.3900000000003,38.59655737704919
4502,E & J XO Brandy,1.75L,569,12512.31,21.99
4513,Chauffe-Coeur Calvados VSOP,750mL,92,4144.08,45.044347826086955
4518,Remy Martin VS Cognac,1.75L,12,551.88,45.99
4521,Appleton Estate Reserve Rum,750mL,120,2944.7999999999997,24.54
4522,Lairds Apple Jack,750mL,317,4658.83,14.696624605678233
4524,Smoky Quartz Granite Cst Rum,750mL,23,632.27,27.49
4527,Camus Grand VSOP Elegance,750mL,32,1249.68,39.0525
4528,Remy Martin XO Cognac,750mL,67,10399.33,155.21388059701493
4535,Bacardi Limon & Mango 2 Pak,750mL 2 Pk,2,39.98,19.99
4545,Capel Premium Pisco,750mL,25,349.75,13.99
4550,E & J XO Brandy,750mL,465,6040.35,12.99
4556,Austin Cocktails Vodkarita,750mL,11,164.89000000000001,14.990000000000002
4563,Christian Bros Brandy,1.75L,977,16909.23,17.307297850562946
4565,Christian Bros VS Brandy,750mL,385,3986.65,10.354935064935065
4574,Remy Martin VS Cognac,750mL,5,159.95,31.99
4575,Brugal XV Rum,750mL,31,774.6899999999999,24.99
4576,Coronet VSQ,1.75L,1,12.99,12.99
4580,Casamigos Reposado Tequila,375mL,86,2579.14,29.99
